interview__key,numero_ind,sexe,age,lien_cm,statut_matri,scolarise,niveau_etudes,occupation,age_enfant,poids_enfant,taille_enfant,pb_enfant,oedeme_enfant,enfant_cible,malnutrition,region,departement,milieu
42-52-91-86,6,1,4,3,4,NA,NA,NA,50,"14,90","101,00",NA,2,TRUE,0,ZIGUINCHOR,OUSSOUYE,1
42-52-91-86,7,1,2,3,4,NA,NA,NA,31,"11,40","086,00",NA,2,TRUE,0,ZIGUINCHOR,OUSSOUYE,1
42-52-91-86,8,1,15,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
42-52-91-86,9,1,13,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
42-52-91-86,10,1,8,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
65-12-96-06,1,1,57,1,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
65-12-96-06,2,2,30,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
65-12-96-06,3,2,35,2,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
65-12-96-06,4,2,48,2,2,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
65-12-96-06,5,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
65-12-96-06,6,1,3,3,4,NA,NA,NA,36,"14,20","090,50",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
36-08-82-79,1,1,58,1,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,2,2,54,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,3,1,40,3,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,4,1,48,3,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,5,2,10,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,6,2,11,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,7,2,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,8,2,20,9,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,9,1,6,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,10,1,5,10,4,NA,NA,NA,59,"15,00","113,20",NA,2,TRUE,0,LOUGA,KEBEMER,1
36-08-82-79,11,2,31,9,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,KEBEMER,1
36-08-82-79,12,2,2,10,4,NA,NA,NA,24,"00,00","000,00",NA,2,TRUE,0,LOUGA,KEBEMER,1
18-41-49-49,1,1,70,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,NA
18-41-49-49,2,2,60,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,NA
18-41-49-49,3,2,17,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,NA
18-41-49-49,4,1,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,NA
18-41-49-49,5,1,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,NA
18-41-49-49,6,2,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,NA
39-67-03-35,1,1,58,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
39-67-03-35,2,2,42,2,1,1,2,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
39-67-03-35,3,1,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
39-67-03-35,4,1,12,6,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
65-86-14-66,1,1,45,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,TAMBACOUNDA,GOUDIRY,1
65-86-14-66,2,2,65,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,TAMBACOUNDA,GOUDIRY,1
65-86-14-66,3,2,22,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,TAMBACOUNDA,GOUDIRY,1
65-86-14-66,4,2,20,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,TAMBACOUNDA,GOUDIRY,1
65-86-14-66,5,2,16,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,TAMBACOUNDA,GOUDIRY,1
32-53-24-48,1,1,49,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,2,2,40,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,3,1,18,11,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,4,1,15,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,5,2,14,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,6,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,7,1,0,3,4,NA,NA,NA,6,"08,30","072,40",NA,2,TRUE,0,LOUGA,LINGUERE,1
32-53-24-48,8,2,24,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,9,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
32-53-24-48,10,2,4,3,4,NA,NA,NA,48,"00,00","000,00",NA,2,TRUE,0,LOUGA,LINGUERE,1
32-53-24-48,11,2,1,3,4,NA,NA,NA,17,"00,00","000,00",NA,2,TRUE,0,LOUGA,LINGUERE,1
32-53-24-48,12,1,59,4,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
39-92-64-94,1,2,32,1,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
39-92-64-94,2,2,13,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
39-92-64-94,3,2,9,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
39-92-64-94,4,2,4,3,4,NA,NA,NA,48,"12,70","098,50",NA,2,TRUE,0,THIES,TIVAOUANE,1
39-92-64-94,5,2,79,7,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
60-15-12-28,1,1,51,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
60-15-12-28,2,2,50,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
60-15-12-28,3,1,15,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
60-15-12-28,4,1,14,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
60-15-12-28,5,2,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
60-15-12-28,6,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,OUSSOUYE,1
60-15-12-28,7,2,2,10,4,NA,NA,NA,27,"13,10","088,00",NA,2,TRUE,0,ZIGUINCHOR,OUSSOUYE,1
25-56-31-96,1,1,44,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
25-56-31-96,2,2,33,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
25-56-31-96,3,2,20,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
25-56-31-96,4,2,12,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
25-56-31-96,5,1,8,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
25-56-31-96,6,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
25-56-31-96,7,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
25-56-31-96,8,1,4,3,4,NA,NA,NA,37,"00,00","000,00",NA,2,TRUE,0,LOUGA,LINGUERE,1
25-56-31-96,9,1,0,3,4,NA,NA,NA,6,"00,00","000,00",NA,2,TRUE,0,LOUGA,LINGUERE,1
36-47-65-81,1,1,70,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
36-47-65-81,2,2,60,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
36-47-65-81,3,2,22,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
36-47-65-81,4,1,4,10,4,NA,NA,NA,38,"12,30","095,30",NA,2,TRUE,0,THIES,TIVAOUANE,1
36-47-65-81,5,2,0,10,4,NA,NA,NA,5,"05,50","062,80",NA,2,FALSE,NA,THIES,TIVAOUANE,1
61-74-39-29,1,1,48,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
61-74-39-29,2,2,34,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
61-74-39-29,3,2,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
61-74-39-29,4,1,6,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
61-74-39-29,5,1,2,3,4,NA,NA,NA,31,"09,50","086,05",NA,2,TRUE,0,KOLDA,KOLDA,1
86-04-13-56,1,1,38,1,1,1,1,4,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,2
86-04-13-56,2,2,33,2,1,1,1,9,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,2
86-04-13-56,3,1,7,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,2
86-04-13-56,4,1,7,3,4,1,1,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,2
86-04-13-56,5,1,3,3,4,NA,NA,NA,43,##N/A##,##N/A##,NA,2,TRUE,0,THIES,TIVAOUANE,2
86-04-13-56,9,1,40,6,4,1,1,5,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,2
38-34-11-21,1,2,74,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
38-34-11-21,2,2,32,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
38-34-11-21,3,1,5,10,4,NA,NA,NA,67,"99,99","999,99",NA,2,FALSE,NA,THIES,TIVAOUANE,1
38-34-11-21,4,2,2,10,4,NA,NA,NA,32,"13,40","096,50",NA,2,TRUE,0,THIES,TIVAOUANE,1
38-34-11-21,5,2,24,9,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
49-79-21-15,1,1,40,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
49-79-21-15,2,2,35,2,1,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
49-79-21-15,3,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
49-79-21-15,4,1,7,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
49-79-21-15,5,2,5,3,4,NA,NA,NA,50,"11,30","085,00",NA,2,TRUE,0,KOLDA,KOLDA,1
49-79-21-15,6,2,2,3,4,NA,NA,NA,18,"09,50","083,50",NA,2,TRUE,0,KOLDA,KOLDA,1
49-79-21-15,7,2,60,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
52-21-00-56,1,1,55,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,2,2,44,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,3,1,13,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,4,1,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,5,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,6,2,32,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,7,1,13,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,8,2,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,9,1,8,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,10,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,11,2,4,3,4,NA,NA,NA,49,"16,60","111,70",NA,2,TRUE,0,LOUGA,LINGUERE,1
52-21-00-56,12,2,0,3,4,NA,NA,NA,4,"06,40","062,10",NA,2,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,13,2,36,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,14,2,14,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,15,1,10,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,16,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,17,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
52-21-00-56,18,2,2,3,4,NA,NA,NA,51,"15,10","098,30",NA,2,TRUE,0,LOUGA,LINGUERE,1
52-21-00-56,19,1,20,3,4,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
22-23-10-45,1,1,67,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,2,2,53,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,3,1,28,3,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,4,1,17,3,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,5,2,40,2,2,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,6,2,17,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,7,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,8,1,10,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,9,2,9,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
22-23-10-45,10,2,2,3,4,NA,NA,NA,22,"09,90","085,90",NA,2,TRUE,0,THIES,TIVAOUANE,1
22-23-10-45,11,2,23,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
66-52-57-96,1,1,45,1,1,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,2,2,35,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,3,1,17,3,4,1,2,10,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,4,1,15,3,1,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,5,1,13,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,6,1,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,7,1,7,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,8,2,5,3,4,NA,NA,NA,50,"11,03","102,35",NA,2,TRUE,0,KAOLACK,NIORO,1
66-52-57-96,9,2,76,4,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,10,2,23,5,3,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,11,2,15,5,4,2,NA,10,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
66-52-57-96,12,2,13,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KAOLACK,NIORO,1
82-80-23-22,1,2,65,1,3,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,2,1,38,3,4,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,3,1,37,3,1,1,3,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,4,1,25,3,4,1,5,1,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,5,2,26,3,3,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,6,1,6,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,8,1,13,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,9,2,17,11,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,10,2,24,9,2,1,3,1,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,11,2,19,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,12,1,23,3,4,1,3,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,13,1,19,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,14,1,20,3,4,1,4,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,15,1,53,5,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
82-80-23-22,16,1,2,10,4,NA,NA,NA,24,"12,50","080,00",NA,2,TRUE,0,ZIGUINCHOR,BIGNONA,1
03-58-59-32,1,2,50,1,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
03-58-59-32,2,2,14,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
03-58-59-32,3,1,18,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
03-58-59-32,4,2,7,10,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,1,1,46,1,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,2,2,37,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,3,2,13,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,4,1,17,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,5,2,9,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,6,2,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,7,2,46,6,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
80-14-00-05,8,2,2,3,4,NA,NA,NA,25,"12,70","083,30",NA,2,TRUE,0,THIES,TIVAOUANE,1
80-14-00-05,9,2,14,11,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
41-17-30-54,1,1,57,1,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,2,2,45,2,1,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,3,2,16,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,4,2,15,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,5,2,14,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,6,1,11,3,4,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,7,2,8,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,8,2,10,3,1,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
41-17-30-54,9,1,24,6,4,1,3,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
88-76-55-84,1,2,45,1,1,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
88-76-55-84,2,1,51,2,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
88-76-55-84,3,2,17,3,4,1,3,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
88-76-55-84,4,1,14,3,4,1,2,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
88-76-55-84,5,1,6,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
88-76-55-84,6,2,23,6,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
88-76-55-84,8,1,48,5,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
86-06-09-40,1,1,62,1,3,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
86-06-09-40,2,2,58,5,3,1,2,10,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
86-06-09-40,3,1,54,5,3,1,2,8,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
77-86-22-56,1,1,31,1,2,1,1,8,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
77-86-22-56,2,2,25,2,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
77-86-22-56,3,2,7,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
77-86-22-56,4,1,4,3,4,NA,NA,NA,45,"13,90","101,50",NA,2,TRUE,0,KOLDA,KOLDA,1
77-86-22-56,5,2,23,2,2,1,1,0,NA,NA,NA,NA,NA,FALSE,NA,KOLDA,KOLDA,1
77-86-22-56,6,2,1,3,4,NA,NA,NA,13,"10,30","077,50",NA,2,TRUE,0,KOLDA,KOLDA,1
10-48-30-98,1,1,84,1,2,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,2,2,67,3,2,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,3,2,58,2,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,4,2,40,2,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,5,1,15,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,6,2,25,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,7,1,14,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,8,2,20,3,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,9,2,10,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,10,1,2,10,4,NA,NA,NA,20,"08,79","067,00",NA,2,TRUE,0,THIES,TIVAOUANE,1
10-48-30-98,11,2,8,10,4,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,14,2,26,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
10-48-30-98,15,2,27,9,1,2,NA,0,NA,NA,NA,NA,NA,FALSE,NA,THIES,TIVAOUANE,1
44-01-93-86,1,1,35,1,4,2,NA,9,NA,NA,NA,NA,NA,FALSE,NA,ZIGUINCHOR,BIGNONA,1
28-17-44-19,1,1,61,1,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
28-17-44-19,2,2,58,2,2,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
28-17-44-19,3,1,43,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
28-17-44-19,4,1,39,3,2,2,NA,6,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
28-17-44-19,5,1,37,3,1,2,NA,8,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
28-17-44-19,6,1,32,3,1,2,NA,6,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
28-17-44-19,7,1,19,10,4,1,2,6,NA,NA,NA,NA,NA,FALSE,NA,LOUGA,LINGUERE,1
