interview__key,region,departement,milieu,materiau_toit,materiau_murs,nb_pieces,statut_occup,possede_bien_1,possede_bien_2,possede_bien_3,possede_bien_4,possede_bien_5,possede_bien_6,possede_bien_7,possede_bien_8,possede_bien_9,possede_bien_10,possede_bien_11,possede_bien_12,possede_bien_13,possede_bien_14,possede_bien_15,source_eau,type_toilettes,source_revenu_0,source_revenu_1,source_revenu_2,source_revenu_3,source_revenu_4,source_revenu_5,source_revenu_6,source_revenu_7,source_revenu_8,source_revenu_9,source_revenu_10,source_revenu_11,source_revenu_12,source_revenu_13,source_revenu_14,choc_subi
88-72-88-01,ZIGUINCHOR,BIGNONA,1,2,6,7,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1
98-19-49-08,DIOURBEL,M�BACKE,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2
13-94-13-04,ZIGUINCHOR,OUSSOUYE,1,2,1,2,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,2
96-34-47-97,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
39-05-98-47,KAFFRINE,KOUNGHEUL,1,4,6,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
73-59-39-49,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
30-13-99-40,ZIGUINCHOR,BIGNONA,1,2,1,10,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
17-40-57-05,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
36-87-64-31,ZIGUINCHOR,OUSSOUYE,1,2,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42-14-20-99,SEDHIOU,GOUDOMP,1,2,3,8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87-93-56-58,DIOURBEL,M�BACKE,1,3,4,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,2
51-99-13-00,ZIGUINCHOR,BIGNONA,1,2,1,9,1,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1
79-12-82-67,SEDHIOU,SEDHIOU,1,3,4,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
66-75-82-27,KAFFRINE,KOUNGHEUL,1,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
98-57-90-92,SEDHIOU,SEDHIOU,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,3,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1
95-53-73-54,KAFFRINE,MALEM HODDA,1,1,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
78-11-26-93,ZIGUINCHOR,BIGNONA,1,2,6,11,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
71-88-65-27,SEDHIOU,SEDHIOU,1,3,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
70-52-53-84,DIOURBEL,M�BACKE,1,1,5,6,5,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
43-14-50-55,ZIGUINCHOR,BIGNONA,1,2,6,6,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
42-72-02-87,KAFFRINE,KOUNGHEUL,1,4,3,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
79-16-09-58,SEDHIOU,SEDHIOU,1,3,1,4,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
79-53-32-10,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
67-43-01-64,ZIGUINCHOR,BIGNONA,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,4,0,0,0,0,0,2,0,0,0,0,0,1,0,3,0,1
80-79-91-64,ZIGUINCHOR,BIGNONA,1,2,4,3,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
76-56-95-79,KAFFRINE,KOUNGHEUL,1,4,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41-25-78-30,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
57-91-64-75,SEDHIOU,SEDHIOU,1,3,1,6,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1
70-48-00-63,ZIGUINCHOR,BIGNONA,1,2,6,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
11-13-90-26,ZIGUINCHOR,BIGNONA,1,2,7,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,2,0,0,0,0,0,3,0,0,1
53-40-80-11,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,3,0,2,2
21-02-04-97,SEDHIOU,BOUNKILING,1,3,1,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11-55-17-92,ZIGUINCHOR,BIGNONA,1,2,7,7,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,7,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
82-47-37-40,ZIGUINCHOR,BIGNONA,1,3,2,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,1,2,0,1
50-67-77-05,ZIGUINCHOR,OUSSOUYE,1,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,1
44-22-91-67,SEDHIOU,SEDHIOU,1,3,1,8,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
17-77-25-75,ZIGUINCHOR,BIGNONA,1,2,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,6,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2
76-27-39-47,DIOURBEL,M�BACKE,1,1,4,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
86-21-55-64,SEDHIOU,SEDHIOU,1,3,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1
30-38-86-60,SEDHIOU,SEDHIOU,1,3,1,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
26-03-24-20,KAFFRINE,KOUNGHEUL,1,4,3,7,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
23-19-29-03,ZIGUINCHOR,BIGNONA,1,2,6,5,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
02-50-54-15,SEDHIOU,SEDHIOU,1,3,1,6,1,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
87-80-18-33,ZIGUINCHOR,BIGNONA,1,3,2,4,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,5,5,0,0,0,0,0,0,1,0,0,0,0,0,3,2,0,1
77-87-41-97,ZIGUINCHOR,OUSSOUYE,1,2,3,2,1,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
09-99-87-40,DIOURBEL,M�BACKE,1,3,5,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
71-65-29-78,KOLDA,KOLDA,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
87-79-66-94,ZIGUINCHOR,BIGNONA,1,2,7,6,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,6,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,1
00-41-67-87,KOLDA,KOLDA,1,4,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,2,0,1,0,0,3,0,0,0,0,0,0,0,0,1
86-40-72-10,ZIGUINCHOR,OUSSOUYE,1,4,3,7,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,7,5,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1
94-70-27-96,KAFFRINE,KOUNGHEUL,1,2,3,16,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
56-29-54-87,ZIGUINCHOR,BIGNONA,1,3,1,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,3,0,0,0,0,0,2,1,0,2
52-83-00-22,KOLDA,KOLDA,1,4,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1
27-31-25-03,SEDHIOU,SEDHIOU,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
78-50-47-03,ZIGUINCHOR,BIGNONA,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,2
49-73-22-82,KAFFRINE,MALEM HODDA,1,4,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
33-46-82-51,KOLDA,KOLDA,1,4,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,0,3,0,0,0,0,0,0,0,0,1
44-25-19-77,ZIGUINCHOR,OUSSOUYE,1,2,3,8,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,5,2,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1
01-65-12-42,ZIGUINCHOR,BIGNONA,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
56-32-09-25,KOLDA,KOLDA,1,4,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,1
08-27-42-38,ZIGUINCHOR,BIGNONA,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
55-45-73-55,ZIGUINCHOR,BIGNONA,1,3,3,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
90-92-81-34,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12-74-96-21,SEDHIOU,GOUDOMP,1,3,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92-06-82-49,KOLDA,KOLDA,1,4,1,7,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
22-49-41-39,ZIGUINCHOR,BIGNONA,1,3,4,8,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
03-44-87-43,ZIGUINCHOR,OUSSOUYE,1,3,3,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
42-03-29-67,KAFFRINE,KOUNGHEUL,1,4,6,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
81-96-72-27,KOLDA,KOLDA,1,4,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
24-61-31-84,FATICK,FOUNDIOUGNE,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
87-93-91-25,ZIGUINCHOR,BIGNONA,1,3,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2
94-01-86-79,DIOURBEL,M�BACKE,1,1,4,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
11-08-08-48,KOLDA,KOLDA,1,4,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
38-89-40-44,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,3,0,0,0,0,0,0,0,0,0,1
15-83-53-52,SEDHIOU,GOUDOMP,1,3,3,11,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32-05-14-84,KAFFRINE,MALEM HODDA,1,1,1,3,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,10,0,1,0,2,0,0,0,0,0,0,0,0,0,0,3,1
71-03-52-02,ZIGUINCHOR,OUSSOUYE,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
36-48-00-28,KOLDA,KOLDA,1,4,1,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
64-35-05-27,SEDHIOU,SEDHIOU,1,3,3,5,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,2,0,0,0,0,0,3,0,0,0,0,0,2
30-15-28-02,ZIGUINCHOR,OUSSOUYE,1,3,3,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1
06-47-57-83,KOLDA,KOLDA,1,4,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
02-50-64-13,SEDHIOU,SEDHIOU,1,3,3,5,2,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,5,5,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1
91-44-57-66,KAFFRINE,KOUNGHEUL,1,4,3,10,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
63-97-99-73,ZIGUINCHOR,OUSSOUYE,1,3,3,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1
10-28-19-74,KOLDA,KOLDA,1,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,2
28-15-85-35,SEDHIOU,SEDHIOU,1,3,1,7,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,2,0,0,0,3,0,0,0,1,0,0,0,0,0,1
57-66-63-80,DIOURBEL,M�BACKE,1,3,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
83-69-32-29,SEDHIOU,SEDHIOU,1,3,1,2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
26-45-41-42,SEDHIOU,GOUDOMP,1,4,3,8,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
75-91-88-94,SEDHIOU,SEDHIOU,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,1,0,3,0,2,0,0,0,0,0,0,0,0,0,1
78-41-34-88,ZIGUINCHOR,OUSSOUYE,1,3,3,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
38-55-09-83,KAFFRINE,KOUNGHEUL,1,4,3,9,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
32-78-21-80,SEDHIOU,SEDHIOU,1,3,1,4,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
87-42-74-47,SEDHIOU,GOUDOMP,1,2,3,5,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,10,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,1
24-54-10-50,KAFFRINE,KOUNGHEUL,1,3,1,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,2,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
26-65-53-30,SEDHIOU,SEDHIOU,1,3,1,3,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
74-36-56-72,KAFFRINE,KOUNGHEUL,1,4,3,8,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
27-81-91-04,SEDHIOU,SEDHIOU,1,3,3,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,5,5,0,3,0,2,0,0,0,0,0,1,0,0,0,0,0,2
19-30-15-45,DIOURBEL,M�BACKE,1,4,4,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,2
18-56-25-48,SEDHIOU,GOUDOMP,1,2,1,16,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,10,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92-23-97-74,KAFFRINE,KOUNGHEUL,1,3,1,8,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-33-47-42,DIOURBEL,M�BACKE,1,4,5,2,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,2
32-63-78-62,DIOURBEL,M�BACKE,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
06-47-19-04,ZIGUINCHOR,BIGNONA,1,2,7,5,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,5,7,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,2
54-49-87-66,DIOURBEL,M�BACKE,1,3,1,6,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,1
49-58-68-02,KAFFRINE,MALEM HODDA,1,1,1,9,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
34-31-98-11,DIOURBEL,M�BACKE,1,3,6,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
50-30-70-80,ZIGUINCHOR,BIGNONA,1,2,7,6,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,3,2,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,2
95-55-54-98,DIOURBEL,M�BACKE,1,3,6,4,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
50-66-03-16,DIOURBEL,M�BACKE,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,1
10-81-17-37,KAFFRINE,KOUNGHEUL,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
10-90-63-57,ZIGUINCHOR,BIGNONA,1,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
64-95-45-62,SEDHIOU,SEDHIOU,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
54-27-54-06,DIOURBEL,DIOURBEL,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
56-68-88-53,DIOURBEL,M�BACKE,1,3,6,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,9,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,1
75-37-53-64,KOLDA,VELINGARA,1,4,4,9,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
12-12-26-52,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
07-84-89-07,DIOURBEL,DIOURBEL,1,4,6,4,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
21-15-94-79,DIOURBEL,M�BACKE,1,4,6,3,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,9,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,2
88-90-06-48,KAOLACK,NIORO,2,3,1,6,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
36-53-13-72,KOLDA,VELINGARA,1,4,3,3,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
87-22-40-56,KAOLACK,NIORO,1,4,3,2,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,5,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0,1
68-59-32-69,KOLDA,VELINGARA,1,4,6,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
22-51-84-78,KAOLACK,NIORO,2,3,1,4,2,0,0,0,0,1,0,1,0,1,0,0,0,1,1,0,1,5,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2
18-57-98-37,SEDHIOU,SEDHIOU,1,3,1,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
96-78-05-54,ZIGUINCHOR,BIGNONA,1,3,1,7,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2
82-30-61-58,KAOLACK,NIORO,2,3,1,3,2,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2
71-52-65-98,KOLDA,KOLDA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
57-47-12-60,KOLDA,VELINGARA,1,4,6,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
24-58-10-50,KOLDA,KOLDA,1,3,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
13-68-49-24,KAOLACK,NIORO,2,3,1,8,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
85-57-23-79,KOLDA,KOLDA,1,4,1,4,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA
52-87-20-48,ZIGUINCHOR,BIGNONA,1,3,2,9,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,5,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,2
